date,completion_rate
28977,1.03
28978,0.6
28979,1.55
28980,0.48
28981,0.25
28982,1.88
28983,0.99
28984,1.02
28985,0.88
28986,1.76
28987,1.41
28988,0.9
28989,0.89
28990,1.32
28991,1.99
28992,1.8
28993,0.38
28994,0.61
28995,0.33
28996,1.01
28997,0.1
28998,2.0
28999,0.85
29000,0.4
29001,0.7
29002,0.23
29003,1.5
29004,1.59
29005,0.01
29006,1.48
29007,1.19
29008,1.93
29009,1.19
29010,0.39
29011,1.7
29012,0.36
29013,1.35
29014,1.9
29015,0.32
29016,1.1
29017,1.96
29018,2.0
29019,1.41
29020,0.11
29021,1.64
29022,0.33
29023,1.09
29024,1.34
29025,1.87
29026,0.19
29027,1.74
29028,1.14
29029,1.14
29030,1.31
29031,0.13
29032,0.24
29033,1.32
29034,1.19
29035,0.04
29036,0.18
29037,0.57
29038,0.03
29039,1.32
29040,0.32
29041,1.88
29042,0.22
29043,0.18
29044,2.0
29045,1.39
29046,1.6
29047,1.75
29048,1.88
29049,0.04
29050,1.92
29051,0.34
29052,0.08
29053,1.43
29054,1.24
29055,1.12
29056,0.8
29057,1.58
29058,1.95
29059,1.55
29060,1.75
29061,1.56
29062,0.69
29063,0.74
29064,1.27
29065,0.15
29066,0.08
29067,0.89
29068,0.31
29069,0.66
29070,1.28
29071,0.72
29072,1.84
29073,0.58
29074,0.63
29075,1.17
29076,0.37
29077,0.81
29078,1.35
29079,0.19
29080,1.5
29081,1.85
29082,0.75
29083,0.37
29084,0.37
29085,0.62
29086,0.45
29087,1.26
29088,0.27
29089,0.63
29090,1.76
29091,1.44
29092,0.79
29093,0.34
29094,0.25
29095,0.04
29096,1.87
29097,0.93
29098,1.61
29099,0.98
29100,1.86
29101,0.48
29102,0.15
29103,1.73
29104,0.55
29105,0.77
29106,0.91
29107,0.64
29108,0.96
29109,0.44
29110,1.34
29111,1.38
29112,1.88
29113,0.64
29114,0.11
29115,0.53
29116,1.26
29117,1.08
29118,1.45
29119,1.37
29120,1.57
29121,0.13
29122,0.56
29123,0.36
29124,1.61
29125,1.05
29126,1.39
29127,0.02
29128,0.28
29129,1.86
29130,1.7
29131,0.63
29132,1.68
29133,0.1
29134,1.7
29135,0.51
29136,1.99
29137,1.74
29138,0.19
29139,0.43
29140,1.74
29141,1.62
29142,0.85
29143,0.55
29144,1.08
29145,0.63
29146,0.55
29147,1.91
29148,1.77
29149,1.33
29150,0.58
29151,1.94
29152,1.15
29153,1.86
29154,1.63
29155,0.44
29156,0.64
29157,1.87
29158,0.94
29159,1.45
29160,1.98
29161,0.09
29162,0.72
29163,1.01
29164,0.53
29165,0.15
29166,0.85
29167,0.65
29168,1.95
29169,0.16
29170,1.69
29171,1.43
29172,0.63
29173,1.07
29174,1.44
29175,1.89
29176,0.24
29177,0.38
29178,0.16
29179,0.57
29180,1.03
29181,1.71
29182,0.4
29183,1.8
29184,1.12
29185,1.07
29186,0.22
29187,0.67
29188,1.07
29189,0.95
29190,0.4
29191,0.81
29192,1.36
29193,1.13
29194,1.5
29195,0.38
29196,1.23
29197,1.91
29198,1.39
29199,1.91
29200,0.94
29201,1.83
29202,0.8
29203,1.26
29204,1.18
29205,1.86
29206,1.74
29207,0.31
29208,0.2
29209,0.79
29210,0.7
29211,0.29
29212,1.35
29213,0.26
29214,1.13
29215,1.92
29216,0.72
29217,0.11
29218,0.85
29219,0.5
29220,0.08
29221,0.6
29222,0.2
29223,0.67
29224,0.22
29225,0.51
29226,0.35
29227,1.25
29228,0.23
29229,1.06
29230,0.61
29231,0.08
29232,0.48
29233,1.58
29234,1.21
29235,1.0
29236,0.9
29237,0.44
29238,1.21
29239,0.73
29240,0.98
29241,1.27
29242,1.29
29243,1.84
29244,0.85
29245,1.04
29246,1.3
29247,0.93
29248,0.85
29249,0.94
29250,1.62
29251,0.37
29252,1.73
29253,0.72
29254,0.43
29255,1.15
29256,0.58
29257,0.73
29258,1.29
29259,0.96
29260,1.88
29261,1.21
29262,1.04
29263,1.23
29264,1.1
29265,1.88
29266,0.13
29267,1.57
29268,0.49
29269,0.85
29270,1.68
29271,1.88
29272,1.98
29273,0.74
29274,0.91
29275,1.01
29276,1.64
29277,1.73
29278,0.03
29279,0.65
29280,0.65
29281,0.4
29282,0.73
29283,0.11
29284,1.06
29285,0.54
29286,0.35
29287,0.57
29288,1.09
29289,1.18
29290,1.46
29291,0.97
29292,0.23
29293,0.95
29294,0.71
29295,0.06
29296,1.76
29297,0.22
29298,1.76
29299,1.3
29300,1.27
29301,0.79
29302,1.18
29303,0.16
29304,0.78
29305,0.17
29306,1.97
29307,1.32
29308,1.85
29309,1.89
29310,1.26
29311,1.86
29312,1.38
29313,1.5
29314,1.82
29315,0.53
29316,1.61
29317,1.49
29318,0.21
29319,0.11
29320,0.27
29321,0.1
29322,1.17
29323,1.4
29324,0.31
29325,1.04
29326,0.46
29327,0.11
29328,1.17
29329,0.73
29330,0.63
29331,1.45
29332,1.2
29333,0.92
29334,0.27
29335,1.42
29336,1.31
29337,1.33
29338,0.84
29339,1.74
29340,1.99
29341,1.77
29342,0.77
29343,0.46
29344,0.91
29345,1.62
29346,0.81
29347,0.66
29348,1.23
29349,1.12
29350,1.94
29351,1.85
29352,0.92
29353,0.07
29354,0.73
29355,0.44
29356,1.31
29357,1.17
29358,1.3
29359,1.09
29360,0.67
29361,1.68
29362,1.77
29363,0.71
29364,1.71
29365,1.57
29366,1.79
29367,1.91
29368,0.58
29369,0.64
29370,0.59
29371,1.43
29372,0.54
29373,1.51
29374,1.81
29375,1.48
29376,1.41
29377,0.36
29378,1.3
29379,0.94
29380,1.75
29381,0.63
29382,1.6
29383,0.13
29384,2.0
29385,0.71
29386,0.94
29387,1.09
29388,0.84
29389,1.7
29390,1.85
29391,0.34
29392,0.91
29393,1.27
29394,1.52
29395,0.31
29396,1.3
29397,1.02
29398,0.92
29399,0.25
29400,0.26
29401,0.57
29402,1.39
29403,0.43
29404,0.4
29405,1.54
29406,1.43
29407,0.57
29408,1.41
29409,0.17
29410,0.14
29411,0.29
29412,0.89
29413,1.17
29414,1.96
29415,1.76
29416,0.32
29417,0.3
29418,1.0
29419,0.96
29420,1.3
29421,1.34
29422,1.06
29423,0.97
29424,1.57
29425,0.38
29426,1.51
29427,1.11
29428,0.74
29429,1.52
29430,1.04
29431,0.49
29432,1.31
29433,1.03
29434,1.5
29435,1.43
29436,1.5
29437,1.76
29438,0.85
29439,1.05
29440,1.18
29441,0.21
29442,1.22
29443,0.98
29444,0.19
29445,1.0
29446,0.94
29447,0.57
29448,1.08
29449,0.36
29450,1.17
29451,1.75
29452,0.44
29453,1.64
29454,0.02
29455,0.45
29456,1.44
29457,1.02
29458,0.02
29459,0.8
29460,0.18
29461,1.62
29462,0.06
29463,1.82
29464,0.09
29465,1.03
29466,1.34
29467,1.81
29468,1.47
29469,1.71
29470,0.33
29471,0.31
29472,1.93
29473,1.65
29474,0.86
29475,2.0
29476,0.76
29477,0.12
29478,0.52
29479,0.51
29480,0.95
29481,1.53
29482,1.73
29483,0.34
29484,0.61
29485,0.84
29486,1.85
29487,0.94
29488,1.27
29489,0.65
29490,0.58
29491,0.92
29492,1.83
29493,1.21
29494,1.07
29495,1.27
29496,1.59
29497,1.04
29498,1.64
29499,1.62
29500,1.57
29501,1.87
29502,1.07
29503,1.68
29504,1.26
29505,0.32
29506,1.97
29507,1.38
29508,0.83
29509,1.78
29510,1.81
29511,1.1
29512,1.3
29513,1.47
29514,0.19
29515,1.87
29516,1.22
29517,1.62
29518,1.56
29519,1.53
29520,1.77
29521,1.5
29522,1.29
29523,0.48
29524,1.57
29525,1.29
29526,0.26
29527,1.65
29528,1.61
29529,1.75
29530,1.9
29531,0.95
29532,1.67
29533,0.91
29534,1.2
29535,1.53
29536,1.61
29537,1.5
29538,0.14
29539,1.75
29540,0.79
29541,1.37
29542,1.3
29543,0.76
29544,1.84
29545,1.14
29546,1.06
29547,0.52
29548,1.44
29549,0.4
29550,0.86
29551,0.59
29552,1.9
29553,0.92
29554,1.4
29555,1.29
29556,1.24
29557,0.36
29558,1.1
29559,0.58
29560,1.77
29561,1.76
29562,0.83
29563,1.78
29564,1.75
29565,0.3
29566,0.39
29567,0.69
29568,0.33
29569,0.38
29570,0.89
29571,0.8
29572,1.53
29573,0.29
29574,1.94
29575,1.02
29576,0.2
29577,0.1
29578,0.12
29579,0.48
29580,0.65
29581,0.48
29582,1.38
29583,1.74
29584,0.26
29585,1.31
29586,1.91
29587,0.38
29588,1.18
29589,0.51
29590,1.29
29591,0.81
29592,1.54
29593,1.14
29594,0.36
29595,0.25
29596,1.97
29597,0.21
29598,0.89
29599,0.88
29600,1.17
29601,1.95
29602,1.49
29603,0.25
29604,0.74
29605,1.33
29606,1.8
29607,1.27
29608,0.1
29609,0.79
29610,1.25
29611,1.0
29612,1.3
29613,1.58
29614,0.57
29615,0.32
29616,0.37
29617,0.07
29618,0.08
29619,1.64
29620,1.03
29621,0.93
29622,1.51
29623,1.46
29624,1.03
29625,0.44
29626,0.02
29627,1.81
29628,1.76
29629,0.28
29630,0.35
29631,0.95
29632,1.0
29633,0.02
29634,1.29
29635,0.78
29636,1.51
29637,0.3
29638,0.92
29639,1.05
29640,0.73
29641,0.83
29642,1.93
29643,0.18
29644,1.43
29645,1.33
29646,0.08
29647,1.83
29648,0.72
29649,0.8
29650,0.86
29651,0.46
29652,1.36
29653,0.61
29654,1.16
29655,1.37
29656,1.42
29657,1.66
29658,0.29
29659,1.89
29660,0.02
29661,0.66
29662,1.01
29663,1.59
29664,1.25
29665,1.11
29666,1.3
29667,0.88
29668,0.61
29669,1.85
29670,1.69
29671,1.56
29672,0.77
29673,1.93
29674,0.37
29675,1.43
29676,1.4
29677,0.03
29678,0.47
29679,0.97
29680,1.33
29681,0.09
29682,0.85
29683,1.03
29684,1.23
29685,1.68
29686,0.67
29687,0.7
29688,1.21
29689,0.89
29690,0.95
29691,1.7
29692,0.98
29693,1.73
29694,1.54
29695,1.11
29696,0.31
29697,0.99
29698,0.28
29699,0.43
29700,0.51
29701,0.76
29702,0.08
29703,0.74
29704,1.25
29705,0.72
29706,1.98
29707,0.14
29708,0.65
29709,0.52
29710,0.49
29711,0.44
29712,1.05
29713,0.07
29714,1.76
29715,0.56
29716,0.54
29717,0.95
29718,1.92
29719,0.08
29720,0.78
29721,0.81
29722,1.46
29723,1.62
29724,0.78
29725,0.79
29726,1.9
29727,1.36
29728,0.75
29729,0.47
29730,0.02
29731,1.31
29732,1.38
29733,0.51
29734,1.93
29735,0.83
29736,0.34
29737,0.54
29738,0.99
29739,0.57
29740,1.91
29741,1.54
29742,1.21
29743,1.32
29744,0.55
29745,1.43
29746,1.55
29747,1.4
29748,0.81
29749,1.09
29750,1.74
29751,0.28
29752,1.28
29753,0.45
29754,0.33
29755,0.61
29756,1.43
29757,0.87
29758,1.19
29759,0.14
29760,1.06
29761,0.67
29762,0.14
29763,1.52
29764,0.03
29765,0.49
29766,1.19
29767,1.95
29768,1.92
29769,1.3
29770,1.13
29771,1.04
29772,0.34
29773,0.52
29774,1.54
29775,1.93
29776,0.32
29777,1.66
29778,1.71
29779,0.07
29780,0.74
29781,0.56
29782,1.71
29783,1.68
29784,0.59
29785,1.24
29786,1.78
29787,1.53
29788,1.37
29789,0.14
29790,1.91
29791,1.63
29792,0.91
29793,0.91
29794,0.28
29795,0.67
29796,0.25
29797,1.67
29798,0.23
29799,0.83
29800,1.34
29801,1.11
29802,0.86
29803,1.91
29804,0.19
29805,1.95
29806,1.96
29807,1.87
29808,1.01
29809,1.67
29810,0.09
29811,0.84
29812,0.73
29813,1.23
29814,1.31
29815,1.62
29816,0.37
29817,1.72
29818,0.63
29819,0.43
29820,1.82
29821,1.3
29822,0.23
29823,1.67
29824,1.11
29825,0.79
29826,1.59
29827,0.18
29828,1.9
29829,0.1
29830,1.89
29831,0.11
29832,0.07
29833,1.35
29834,0.26
29835,1.98
29836,0.44
29837,1.38
29838,1.96
29839,1.28
29840,1.24
29841,1.91
29842,1.13
29843,1.32
29844,0.63
29845,1.14
29846,0.85
29847,0.16
29848,0.13
29849,0.13
29850,0.18
29851,0.93
29852,0.24
29853,1.89
29854,0.63
29855,0.84
29856,0.37
29857,0.95
29858,0.11
29859,1.28
29860,0.32
29861,0.29
29862,1.02
29863,1.15
29864,0.89
29865,0.2
29866,1.28
29867,0.59
29868,0.61
29869,0.09
29870,1.13
29871,1.28
29872,1.37
29873,1.43
29874,1.33
29875,0.49
29876,1.62
29877,0.62
29878,0.29
29879,0.92
29880,0.24
29881,1.97
29882,0.62
29883,0.59
29884,1.84
29885,1.52
29886,1.15
29887,1.18
29888,0.16
29889,1.18
29890,1.54
29891,1.82
29892,1.17
29893,1.31
29894,1.05
29895,0.15
29896,0.33
29897,1.39
29898,1.02
29899,1.42
29900,0.2
29901,0.93
29902,1.41
29903,1.77
29904,1.73
29905,1.33
29906,1.22
29907,1.25
29908,1.75
29909,1.86
29910,1.39
29911,1.45
29912,0.09
29913,1.66
29914,1.02
29915,0.52
29916,1.93
29917,1.27
29918,1.68
29919,0.13
29920,0.26
29921,0.03
29922,0.32
29923,0.78
29924,1.71
29925,1.91
29926,0.61
29927,1.11
29928,0.87
29929,0.82
29930,0.25
29931,0.39
29932,0.72
29933,0.75
29934,0.25
29935,1.86
29936,1.97
29937,1.33
29938,1.83
29939,0.28
29940,0.99
29941,0.12
29942,0.53
29943,0.9
29944,0.58
29945,1.23
29946,1.27
29947,1.13
29948,1.26
29949,1.96
29950,1.58
29951,1.09
29952,1.47
29953,1.15
29954,1.69
29955,0.86
29956,0.38
29957,0.57
29958,1.04
29959,1.71
29960,0.19
29961,1.91
29962,0.69
29963,1.76
29964,1.28
29965,0.76
29966,1.65
29967,0.97
29968,0.4
29969,1.15
29970,0.46
29971,0.32
29972,0.87
29973,0.76
29974,0.55
29975,1.39
29976,1.72
29977,1.37
29978,0.84
29979,0.45
29980,0.91
29981,1.45
29982,0.84
29983,1.28
29984,1.24
29985,1.27
29986,1.39
29987,1.95
29988,0.48
29989,0.19
29990,0.11
29991,0.26
29992,1.22
29993,0.83
29994,1.66
29995,0.12
29996,1.21
29997,0.53
29998,1.66
29999,0.56
30000,0.84
30001,1.62
30002,0.86
30003,1.89
30004,1.8
30005,1.39
30006,1.31
30007,1.18
30008,1.69
30009,1.23
30010,1.08
30011,0.23
30012,1.9
30013,1.22
30014,0.16
30015,0.79
30016,0.92
30017,0.69
30018,1.29
30019,1.3
30020,0.63
30021,1.32
30022,0.12
30023,1.93
30024,1.13
30025,0.77
30026,1.01
30027,1.5
30028,0.3
30029,0.33
30030,0.57
30031,0.28
30032,0.37
30033,1.87
30034,0.95
30035,0.66
30036,0.06
30037,0.57
30038,1.11
30039,1.35
30040,0.77
30041,1.66
30042,1.32
30043,1.45
30044,0.78
30045,1.09
30046,0.67
30047,1.64
30048,1.7
30049,1.57
30050,1.45
30051,0.02
30052,1.56
30053,1.31
30054,0.28
30055,1.15
30056,0.75
30057,0.89
30058,0.79
30059,0.62
30060,0.87
30061,0.58
30062,1.47
30063,1.43
30064,0.27
30065,0.81
30066,1.9
30067,0.35
30068,1.39
30069,1.4
30070,0.77
30071,1.85
30072,0.45
30073,1.59
30074,0.32
30075,1.14
30076,1.63
30077,1.98
30078,0.15
30079,1.3
30080,0.49
30081,0.5
30082,1.51
30083,1.36
30084,1.62
30085,0.06
30086,0.44
30087,0.89
30088,0.15
30089,1.43
30090,0.51
30091,0.77
30092,1.2
30093,1.54
30094,0.54
30095,0.83
30096,0.9
30097,1.58
30098,1.71
30099,1.41
30100,1.86
30101,0.69
30102,0.96
30103,0.43
30104,0.24
30105,1.31
30106,1.62
30107,0.76
30108,0.9
30109,0.93
30110,0.89
30111,0.68
30112,1.16
30113,1.53
30114,0.91
30115,1.69
30116,0.56
30117,1.23
30118,0.1
30119,1.34
30120,1.23
30121,0.11
30122,1.42
30123,1.43
30124,0.45
30125,1.46
30126,0.9
30127,1.54
30128,0.76
30129,0.27
30130,0.66
30131,1.68
30132,0.97
30133,0.93
30134,1.48
30135,0.82
30136,1.94
30137,0.68
30138,1.8
30139,1.3
30140,0.92
30141,0.54
30142,1.42
30143,0.91
30144,1.12
30145,1.18
30146,0.1
30147,0.44
30148,0.02
30149,0.83
30150,0.68
30151,1.78
30152,1.02
30153,0.97
30154,1.69
30155,1.42
30156,0.2
30157,0.9
30158,1.02
30159,1.66
30160,0.69
30161,1.49
30162,0.53
30163,1.07
30164,0.35
30165,1.19
30166,0.02
30167,0.26
30168,1.25
30169,0.96
30170,0.89
30171,0.29
30172,0.27
30173,1.9
30174,0.97
30175,0.1
30176,1.63
30177,0.56
30178,0.32
30179,1.39
30180,0.37
30181,0.62
30182,1.78
30183,0.5
30184,0.42
30185,0.11
30186,1.48
30187,0.59
30188,1.36
30189,1.81
30190,0.97
30191,1.71
30192,0.92
30193,1.74
30194,1.64
30195,1.3
30196,0.27
30197,0.63
30198,0.64
30199,0.26
30200,1.39
30201,0.15
30202,0.67
30203,1.19
30204,1.8
30205,1.01
30206,1.65
30207,0.99
30208,1.21
30209,0.73
30210,1.74
30211,1.28
30212,1.61
30213,1.51
30214,1.38
30215,0.69
30216,1.63
30217,1.63
30218,1.91
30219,1.25
30220,1.17
30221,1.62
30222,0.73
30223,0.43
30224,0.62
30225,1.81
30226,0.2
30227,1.17
30228,0.17
30229,1.7
30230,1.98
30231,1.92
30232,0.07
30233,1.31
30234,0.37
30235,1.39
30236,0.78
30237,0.15
30238,0.93
30239,1.08
30240,1.22
30241,1.07
30242,1.03
30243,0.29
30244,1.02
30245,0.53
30246,0.75
30247,1.06
30248,1.61
30249,0.65
30250,0.0
30251,1.25
30252,1.52
30253,1.24
30254,0.76
30255,1.12
30256,0.63
30257,0.46
30258,0.13
30259,1.6
30260,1.23
30261,1.61
30262,0.25
30263,0.92
30264,1.43
30265,1.87
30266,1.95
30267,0.78
30268,0.71
30269,1.93
30270,1.63
30271,1.99
30272,1.44
30273,1.03
30274,1.99
30275,0.85
30276,1.26
30277,0.57
30278,0.48
30279,0.26
30280,1.96
30281,0.99
30282,0.41
30283,1.67
30284,0.5
30285,1.98
30286,1.5
30287,1.63
30288,1.53
30289,1.13
30290,1.84
30291,1.16
30292,0.03
30293,0.09
30294,1.74
30295,0.16
30296,1.4
30297,1.46
30298,1.09
30299,0.14
30300,0.81
30301,0.39
30302,1.69
30303,0.75
30304,0.53
30305,1.02
30306,0.75
30307,0.4
30308,1.54
30309,0.02
30310,0.4
30311,0.67
30312,0.55
30313,1.95
30314,0.62
30315,0.52
30316,0.79
30317,0.81
30318,0.55
30319,0.97
30320,0.95
30321,1.94
30322,0.44
30323,0.33
30324,0.72
30325,1.53
30326,1.26
30327,0.73
30328,0.27
30329,1.45
30330,1.69
30331,0.4
30332,1.35
30333,1.28
30334,1.46
30335,0.32
30336,1.27
30337,0.89
30338,0.1
30339,0.77
30340,1.2
30341,0.48
30342,1.03
30343,1.36
30344,1.73
30345,0.39
30346,1.3
30347,1.45
30348,0.45
30349,1.07
30350,1.98
30351,1.72
30352,0.32
30353,0.78
30354,1.88
30355,0.12
30356,0.97
30357,0.08
30358,0.67
30359,1.22
30360,1.22
30361,0.22
30362,1.32
30363,1.8
30364,1.26
30365,0.08
30366,0.3
30367,1.62
30368,1.03
30369,0.09
30370,1.26
30371,1.05
30372,0.15
30373,0.72
30374,0.46
30375,1.83
30376,0.16
30377,1.66
30378,1.92
30379,1.26
30380,1.15
30381,0.55
30382,1.2
30383,0.53
30384,0.35
30385,1.76
30386,1.81
30387,1.05
30388,1.03
30389,1.41
30390,0.38
30391,0.21
30392,0.92
30393,1.02
30394,1.22
30395,0.76
30396,0.98
30397,1.67
30398,1.68
30399,1.93
30400,1.13
30401,1.13
30402,0.03
30403,0.32
30404,1.13
30405,1.37
30406,1.7
30407,0.87
30408,0.99
30409,0.37
30410,0.93
30411,0.76
30412,0.27
30413,1.73
30414,1.96
30415,0.32
30416,0.82
30417,0.02
30418,0.15
30419,0.88
30420,0.31
30421,1.34
30422,0.05
30423,0.63
30424,1.25
30425,1.81
30426,0.14
30427,0.09
30428,0.93
30429,1.64
30430,1.37
30431,0.78
30432,0.89
30433,0.3
30434,0.41
30435,1.76
30436,1.73
30437,1.73
30438,0.78
30439,1.95
30440,0.71
30441,0.78
30442,1.63
30443,0.62
30444,1.72
30445,0.25
30446,1.84
30447,0.44
30448,1.08
30449,1.08
30450,0.27
30451,1.14
30452,1.73
30453,1.8
30454,1.64
30455,1.0
30456,1.74
30457,1.36
30458,0.51
30459,1.68
30460,0.89
30461,1.15
30462,1.43
30463,1.94
30464,1.62
30465,0.08
30466,0.41
30467,1.58
30468,0.49
30469,1.14
30470,1.22
30471,1.01
30472,0.2
30473,0.35
30474,0.03
30475,1.21
30476,0.98
30477,0.72
30478,0.87
30479,0.78
30480,0.41
30481,0.82
30482,1.66
30483,1.16
30484,0.98
30485,1.46
30486,1.2
30487,1.25
30488,0.99
30489,1.01
30490,0.45
30491,1.47
30492,0.29
30493,0.61
30494,0.75
30495,0.41
30496,1.93
30497,1.72
30498,1.09
30499,1.65
30500,1.13
30501,1.73
30502,0.69
30503,0.38
30504,1.06
30505,0.4
30506,1.64
30507,0.18
30508,1.66
30509,0.91
30510,1.65
30511,1.36
30512,1.85
30513,1.61
30514,0.01
30515,0.9
30516,0.7
30517,1.29
30518,0.04
30519,1.88
30520,1.28
30521,0.01
30522,0.45
30523,1.36
30524,1.31
30525,1.33
30526,1.31
30527,0.38
30528,1.36
30529,0.01
30530,0.6
30531,1.02
30532,1.61
30533,1.92
30534,1.71
30535,1.55
30536,0.67
30537,1.46
30538,1.47
30539,0.31
30540,1.79
30541,1.17
30542,1.9
30543,1.29
30544,1.48
30545,1.64
30546,0.23
30547,0.17
30548,0.26
30549,1.98
30550,1.48
30551,0.43
30552,1.67
30553,0.52
30554,1.15
30555,1.92
30556,1.56
30557,1.47
30558,0.16
30559,0.19
30560,1.31
30561,0.13
30562,0.55
30563,0.07
30564,1.86
30565,1.05
30566,0.86
30567,0.49
30568,0.5
30569,0.14
30570,1.76
30571,0.48
30572,0.53
30573,1.67
30574,0.28
30575,0.91
30576,0.33
30577,0.58
30578,1.79
30579,0.23
30580,1.52
30581,0.95
30582,0.7
30583,0.37
30584,0.55
30585,1.79
30586,1.49
30587,0.92
30588,1.04
30589,1.18
30590,0.41
30591,1.48
30592,1.94
30593,0.17
30594,0.69
30595,1.43
30596,1.81
30597,1.94
30598,1.02
30599,1.04
30600,1.16
30601,0.9
30602,1.72
30603,0.74
30604,1.15
30605,1.36
30606,0.01
30607,0.21
30608,0.97
30609,1.96
30610,0.57
30611,0.23
30612,0.76
30613,1.33
30614,1.6
30615,1.0
30616,1.84
30617,0.4
30618,0.17
30619,1.44
30620,0.44
30621,1.21
30622,0.41
30623,0.31
30624,1.98
30625,1.78
30626,0.06
30627,0.4
30628,0.97
30629,1.44
30630,1.23
30631,0.56
30632,0.02
30633,0.99
30634,1.71
30635,1.02
30636,1.54
30637,1.82
30638,1.01
30639,0.38
30640,1.41
30641,0.44
30642,1.64
30643,0.09
30644,0.04
30645,0.86
30646,1.26
30647,1.51
30648,1.24
30649,1.02
30650,0.56
30651,0.07
30652,0.52
30653,1.83
30654,1.89
30655,0.06
30656,1.34
30657,0.11
30658,0.94
30659,0.72
30660,1.8
30661,1.35
30662,0.96
30663,1.59
30664,1.29
30665,1.25
30666,0.85
30667,0.06
30668,0.12
30669,0.8
30670,0.14
30671,1.15
30672,1.3
30673,0.59
30674,1.84
30675,0.4
30676,1.24
30677,0.94
30678,0.29
30679,0.33
30680,1.44
30681,0.37
30682,0.77
30683,1.78
30684,1.17
30685,1.95
30686,1.56
30687,1.74
30688,1.04
30689,0.19
30690,1.63
30691,0.06
30692,1.3
30693,0.55
30694,1.24
30695,1.19
30696,0.53
30697,0.36
30698,1.93
30699,0.84
30700,0.59
30701,1.03
30702,0.56
30703,1.99
30704,0.56
30705,0.16
30706,1.8
30707,1.14
30708,1.58
30709,0.51
30710,0.48
30711,0.29
30712,1.61
30713,0.62
30714,0.06
30715,1.38
30716,1.15
30717,0.27
30718,1.53
30719,1.51
30720,1.91
30721,0.54
30722,1.05
30723,0.09
30724,0.83
30725,1.54
30726,1.74
30727,0.24
30728,1.86
30729,0.65
30730,0.57
30731,1.97
30732,1.48
30733,1.32
30734,0.62
30735,1.83
30736,1.68
30737,1.96
30738,1.11
30739,1.17
30740,0.94
30741,0.43
30742,0.27
30743,0.78
30744,0.34
30745,0.23
30746,0.61
30747,0.31
30748,0.77
30749,0.01
30750,1.17
30751,0.22
30752,1.11
30753,1.2
30754,0.93
30755,0.97
30756,1.61
30757,0.85
30758,0.25
30759,0.99
30760,0.81
30761,0.3
30762,1.41
30763,1.71
30764,1.87
30765,1.33
30766,0.57
30767,1.48
30768,0.54
30769,0.22
30770,1.73
30771,0.12
30772,1.23
30773,1.67
30774,0.44
30775,1.39
30776,1.84
30777,1.01
30778,1.93
30779,1.01
30780,0.97
30781,1.18
30782,1.7
30783,0.63
30784,1.12
30785,0.07
30786,1.23
30787,0.59
30788,1.77
30789,0.08
30790,0.48
30791,0.38
30792,0.07
30793,1.81
30794,1.72
30795,0.05
30796,0.67
30797,0.06
30798,1.69
30799,1.31
30800,0.02
30801,0.45
30802,0.22
30803,0.91
30804,0.56
30805,0.51
30806,1.12
30807,1.3
30808,1.23
30809,0.84
30810,0.92
30811,0.63
30812,1.12
30813,1.54
30814,0.65
30815,0.44
30816,0.01
30817,1.12
30818,1.56
30819,1.28
30820,0.71
30821,0.74
30822,0.0
30823,0.79
30824,0.31
30825,1.39
30826,1.82
30827,0.98
30828,1.13
30829,0.8
30830,0.76
30831,0.37
30832,1.79
30833,0.81
30834,1.12
30835,1.31
30836,0.03
30837,0.36
30838,0.63
30839,1.74
30840,1.06
30841,1.13
30842,0.29
30843,0.79
30844,0.06
30845,1.64
30846,1.77
30847,1.62
30848,1.38
30849,1.81
30850,1.83
30851,1.39
30852,0.88
30853,0.95
30854,0.71
30855,1.17
30856,0.82
30857,1.45
30858,0.64
30859,1.18
30860,1.09
30861,0.88
30862,0.78
30863,1.15
30864,0.53
30865,0.47
30866,0.12
30867,1.5
30868,0.6
30869,0.62
30870,1.49
30871,1.4
30872,0.06
30873,1.58
30874,1.75
30875,0.78
30876,1.33
30877,0.32
30878,0.85
30879,1.77
30880,1.8
30881,0.15
30882,1.73
30883,0.1
30884,0.26
30885,0.38
30886,1.95
30887,0.59
30888,1.18
30889,1.36
30890,0.05
30891,1.12
30892,0.17
30893,1.4
30894,0.36
30895,0.05
30896,1.87
30897,1.37
30898,1.07
30899,0.58
30900,0.01
30901,0.43
30902,0.85
30903,0.8
30904,0.7
30905,1.92
30906,1.75
30907,0.26
30908,1.83
30909,0.77
30910,1.28
30911,0.93
30912,1.1
30913,0.3
30914,0.05
30915,1.11
30916,0.92
30917,1.01
30918,1.6
30919,1.3
30920,0.4
30921,1.83
30922,1.51
30923,0.01
30924,1.18
30925,1.31
30926,0.02
30927,0.24
30928,1.63
30929,1.47
30930,1.77
30931,1.89
30932,0.09
30933,0.75
30934,0.44
30935,0.11
30936,1.12
30937,1.56
30938,1.8
30939,1.11
30940,0.77
30941,1.04
30942,0.39
30943,0.54
30944,1.89
30945,0.93
30946,0.85
30947,1.42
30948,1.38
30949,1.5
30950,1.19
30951,1.68
30952,1.73
30953,1.99
30954,0.75
30955,0.73
30956,1.38
30957,0.39
30958,0.65
30959,1.0
30960,1.98
30961,1.95
30962,1.11
30963,0.57
30964,1.86
30965,1.44
30966,1.55
30967,1.33
30968,1.91
30969,1.82
30970,0.04
30971,0.52
30972,0.34
30973,1.84
30974,0.01
